id,name,position,year,Adjusted Estimate,Std. Error,z value,Pr(>|z|),Year,School Name,Image Token,School Token,Rating
945,Rufus Fender-Reid,Skipper,27,-2.67633282754371,0.44090019847428,-13.2944569949933,2.492762983608089e-40,2027,Amherst College,AMH-40.png,amherst,-6675.366250510259
946,Alexander Ng,Skipper,26,-2.52576647202022,0.545734102522482,-10.4647342831971,1.25427950176998e-25,2026,Arizona State University,ASU-40.png,arizona-state,-6688.735251607886
947,Silas Hokanson,Skipper,26,-2.4086593886010594,0.631459129653273,-8.8586181212222,8.10123685146431e-19,2026,Purdue University,PUR-40.png,purdue,-6711.696166161938
948,Mia Graziano,Skipper,27,-2.3059111561053,0.725763055818098,-7.56597764551712,3.8495825483563904e-14,2027,University of Delaware,DEL-40.png,delaware,-6789.111479664894
949,Benjamin Conrad,Skipper,26,-2.78851408997668,0.408022102443489,-14.6406529311991,1.54576631432921e-48,2026,Ohio State University,OSU-40.png,ohio-state,-6801.094487283827
950,Benjamin Conrad,Skipper,26,-2.78851408997668,0.408022102443489,-14.6406529311991,1.54576631432921e-48,2026,Ohio State University,OSU-40.png,ohio-state,-6801.094487283827
951,Brendan van Riper,Skipper,27,-2.73291502671523,0.446115889738248,-13.2658599772006,3.6520704953348476e-40,2027,University of Delaware,DEL-40.png,delaware,-6804.177722645204
952,Erin Welker,Skipper,27,-2.9876987104595503,0.279214281394364,-22.1080905310052,2.64213155132406e-108,2027,Arizona State University,ASU-40.png,arizona-state,-6813.040265102192
953,Matthew Prendiville,Skipper,25,-2.8412459299006696,0.390030805529595,-15.4511944816113,7.405820287030751e-54,2025,Arizona State University,ASU-40.png,arizona-state,-6852.584276390124
954,Marley Daniel,Skipper,27,-2.8618723177658496,0.386224672041665,-15.656866729814,2.98232357639274e-55,2027,San Diego State University,SDSU-40.png,san-diego-state,-6882.418651656693
955,Nick Brodie,Skipper,27,-2.29442070930753,0.779725662809457,-7.02762121451839,2.10084281204404e-12,2027,Middlebury College,MID-40.png,middlebury,-6928.018407043432
956,Spencer Patten,Skipper,27,-1.9474131621746105,1.02208341412545,-5.02171250545432,5.12128003209481e-07,2027,Gonzaga University,ZAGS-40.png,gonzaga,-6961.076566725571
957,Andrew Collins,Skipper,25,-2.59478441538314,0.591489809869459,-9.77190176245876,1.48635415927315e-22,2025,Wentworth Institute of Technology,WIT-40.png,wentworth-institute,-6964.0382603746575
958,Griffin Vernon,Skipper,26,-2.9317985803448603,0.374002928179601,-16.3554721624105,3.97614549492119e-60,2026,Cal Poly University S.L.O.,SLO-40.png,cal-poly,-6985.605945228524
959,Colin Sueyoshi,Skipper,26,-2.69530675593598,0.539936959418513,-10.8910911792844,1.27108087793306e-27,2026,Amherst College,AMH-40.png,amherst,-7010.4243901274995
960,Philip Yang,Skipper,26,-3.0108419031594003,0.358147264869211,-17.300251631347,4.68338852835531e-67,2026,California State University Monterey Bay,CSUM-40.png,monterey-bay,-7096.125600926433
961,Brady Boland,Skipper,26,-2.85271836159438,0.465851167118557,-12.9610371035399,2.03477729182634e-38,2026,University of Saint Thomas,STT-40.png,saint-thomas,-7102.990224544431
962,Jack Cropper,Skipper,28,-2.84979107069454,0.47216652041938,-12.7814800708252,2.0807183189468e-37,2028,University of Wisconsin,WIS-40.png,wisconsin,-7116.0817026472205
963,Joseph Morgan,Skipper,27,-2.7641315657602896,0.558857222605688,-10.6455230875929,1.82953784997745e-26,2027,North Carolina State University,NCS-40.png,north-carolina-state,-7204.834799337643
964,Patrick Parker,Skipper,25,-2.9866072886831803,0.414982109560091,-14.8724560569185,4.97540508993794e-50,2025,Florida State University,FSU-40.png,florida-state,-7218.1609060466335
965,Kurt Richards,Skipper,25,-3.146523552255049,0.341400556516305,-18.546306769448,8.73516040287096e-77,2025,California State University Channel Islands,CSUCI-40.png,channel-islands,-7317.248774059013
966,Miles Laker,Skipper,27,-2.30878016429905,0.91411833995566,-6.01013657019742,1.8536710652298e-09,2027,Brandeis University,BDS-40.png,brandeis,-7359.91534846508
967,Phoebe Liermann,Skipper,27,-3.073276776786229,0.411576007705038,-15.2061163910897,3.220926045264121e-52,2027,California State University Monterey Bay,CSUM-40.png,monterey-bay,-7381.281576687572
968,Vaughn Lynch,Skipper,27,-2.81668404203074,0.590706120984552,-10.1605176059185,2.97492856606716e-24,2027,Rutgers University,RUT-40.png,rutgers,-7405.486447015137
969,Emma Pope,Skipper,25,-3.1105657992298297,0.415960120052489,-15.1354935145994,9.44693532190209e-52,2025,University of Georgia,GA-40.png,georgia,-7469.011958617127
970,Weronika Wozny,Skipper,27,-2.42185210825816,0.887757563932597,-6.31596759770384,2.6847630136822e-10,2027,Middlebury College,MID-40.png,middlebury,-7506.976908314111
971,Matthew Lefler,Skipper,29,-2.05574109752085,1.16305155117115,-4.50619492523789,6.60004619841685e-06,2029,Rochester Institute of Technology,RIT-40.png,rochester,-7600.63684855515
972,Olivia Figley,Skipper,26,-2.40304302179818,0.933020373723335,-5.989407176238,2.10607290658858e-09,2026,Florida State University,FSU-40.png,florida-state,-7605.147164766365
973,Matthew Sullivan,Skipper,24,-2.27495756107706,1.0307834092573,-5.29709094286629,1.17662102852316e-07,2024,Washington University,WUN-40.png,washington,-7642.26534992602
974,Finn Halstead,Skipper,28,-2.4884509397735,0.894898322010722,-6.33999047755745,2.29779363932269e-10,2028,Syracuse University,SYR-40.png,syracuse,-7661.596845579166
975,Naitik Gupta,Skipper,25,-2.621837692047209,0.807609618636112,-7.19039676868972,6.46033071614047e-13,2025,University of Maryland,MD-40.png,maryland,-7666.504240002754
976,Evangeline Barras,Skipper,28,-2.85199820947174,0.680410316586593,-8.87287268058352,7.1282813222846615e-19,2028,Virginia Tech,VT-40.png,virginia-tech,-7745.227368703259
977,David Rush,Skipper,28,-2.586413795717509,0.859441134852933,-6.71553811170763,1.87373443890038e-11,2028,Bates College,BAT-40.png,bates,-7751.150995993818
978,Devon Valenta,Skipper,26,-3.109096112582649,0.521459540504474,-12.0705280541037,1.51161198040348e-33,2026,University of New Hampshire,UNH-40.png,new-hampshire,-7782.57084667872
979,Sophia Cerretti,Skipper,28,-3.4175178906097394,0.336669067017712,-19.6118813327718,1.22418832278083e-85,2028,San Diego State University,SDSU-40.png,san-diego-state,-7845.042982272615
980,Ryan Tuttle,Skipper,27,-3.3733715531509696,0.367550510469145,-17.8439895102749,3.21872835014543e-71,2027,University of Oregon,OR-40.png,oregon,-7849.394637709374
981,William O'Haver,Skipper,27,-3.4387807635677903,0.327405075457615,-20.2317470322232,5.14475014570768e-91,2027,Western Michigan University,WMU-40.png,western-michigan,-7859.776753508426
982,Stephanie Charbonnier,Skipper,27,-2.851752704872089,0.723422790548784,-8.34497984290642,7.1226032086835e-17,2027,Bates College,BAT-40.png,bates,-7873.77378139053
983,Julia Marich,Skipper,28,-3.27347357945323,0.453843426399001,-14.2310521733362,5.8790512600008214e-46,2028,Monmouth University,MON-40.png,monmouth,-7908.477438103462
984,Emmalyn Holmquist,Skipper,26,-3.45684468372381,0.33205283170023,-20.0029632329012,5.18955846002429e-89,2026,Saint Mary's College,stmc-40.png,st-marys-college,-7909.847862548309
985,George Prokop,Skipper,28,-3.36360313217906,0.399370741213328,-16.3977937202905,1.9831032546684e-60,2028,Michigan State University,MSU-40.png,michigan-state,-7925.3184879981045
986,Sophie DeCoite,Skipper,25,-2.970118877025909,0.683828839952378,-9.00125063109532,2.23160857351816e-19,2025,University of Delaware,DEL-40.png,delaware,-7991.7242739089525
987,Ally Dana,Skipper,28,-2.82910974615617,0.778629190816241,-7.72422318254979,1.12537515540563e-14,2028,University of California at Berkeley,CAL-40.png,berkeley,-7994.107064761063
988,Sean Bascoe,Skipper,27,-3.2516873551551,0.515878305021898,-12.4775226882985,9.90197141821571e-36,2027,Northwestern University,NWU-40.png,northwestern,-8051.009625375894
989,Kurt Richards,Skipper,24,-3.40269727386829,0.421116937074063,-15.6438570716197,3.65879257328144e-55,2025,California State University Channel Islands,CSUCI-40.png,channel-islands,-8068.745358958769
990,Carter Speh,Skipper,27,-2.5819356165677,0.972254234096996,-5.93171139242266,2.99793256264005e-09,2027,Embry-Riddle University,EMB-40.png,embry-riddle,-8080.633935426387
991,Riley Elkins,Skipper,26,-3.06049282281266,0.704511667702013,-8.86527364882622,7.63164035605603e-19,2026,College of Coastal Georgia,ccga-40.png,college-of-coastal-georgia,-8234.520648731359
992,Liam Marney,Skipper,28,-3.43919457701641,0.455578481845742,-14.5406131789518,6.69898893882075e-48,2028,California State University Monterey Bay,CSUM-40.png,monterey-bay,-8245.124599570045
993,Lukas Walker,Skipper,26,-2.9627925321979203,0.819046491137311,-7.50627528336953,6.08334239717062e-14,2026,St. John's College,SJC-40.png,st-john,-8382.724537807773
994,Holden Haenel,Skipper,28,-2.2647989752058098,1.32433203175913,-4.11527830231752,3.86712534878319e-05,2028,University of Georgia,GA-40.png,georgia,-8502.59404568901
995,Sammy Stoeber,Skipper,24,-2.95095104443458,0.867328789777375,-7.0747645148113,1.49702755475318e-12,2024,Indiana University,IU-40.png,indiana,-8503.888458201283
996,Chris Connor,Skipper,25,-2.70180619718346,1.05236367230734,-5.59407574800891,2.21800110972997e-08,2025,Gonzaga University,ZAGS-40.png,gonzaga,-8560.70341128894
997,Luke Sadalla,Skipper,28,-3.2281706242833903,0.719958761808004,-8.9079637121637,5.1978403972978535e-19,2028,Northwestern University,NWU-40.png,northwestern,-8616.217533990792
998,Van Baghdasaryan,Skipper,26,-3.54019250127086,0.51838135984173,-12.9738237568589,1.72219849822214e-38,2026,Lake Forest College,LFC-40.png,lake-forest,-8635.52908206691
999,Stella Brown,Skipper,27,-3.56429917819358,0.550577150563862,-12.2589451295569,1.5044556446681699e-34,2027,Marquette University,MRQ-40.png,marquette,-8780.329808078746
1000,Abigail Forcier,Skipper,25,-3.2529546503483595,0.77123282172304,-8.34786898218526,6.95056140326431e-17,2025,University of New Hampshire,UNH-40.png,new-hampshire,-8819.60776586584
1001,Ian Kaplan,Skipper,25,-3.2787982061309298,0.760167166110406,-8.50338503748099,1.84140883404205e-17,2025,University of Delaware,DEL-40.png,delaware,-8838.097910593078
1002,Dante Drolet,Skipper,26,-3.697357628933859,0.483873799033714,-14.2238607315271,6.51568215786424e-46,2026,University of California at Berkeley,CAL-40.png,berkeley,-8846.33665496886
1003,Mary Morris,Skipper,26,-3.03276438176914,0.941356538047693,-6.60531905883542,3.96662115472408e-11,2026,Syracuse University,SYR-40.png,syracuse,-8889.59837768136
1004,Gabriel Kunze,Skipper,25,-3.12937775998182,0.87807763237275,-7.19136147799955,6.41483959882742e-13,2025,U. S. Military Academy,AR-40.png,army,-8892.98841708189
1005,Aric Duncan,Skipper,27,-3.25735811958328,0.81638012846587,-7.89161053178334,2.98311453118936e-15,2027,Middlebury College,MID-40.png,middlebury,-8963.85662456417
1006,Amelia Mignone,Skipper,25,-3.60711882952056,0.596596682459195,-11.3851030845143,4.96095449753468e-30,2025,Rutgers University,RUT-40.png,rutgers,-9004.027706418705
1007,Julia Pressman,Skipper,27,-3.24154372122908,0.851906438529955,-7.54395005216259,4.55945828167303e-14,2027,University of Michigan,MICH-40.png,michigan,-9038.806758048024
1008,Annika Altman,Skipper,26,-3.87678826332573,0.429582857343142,-16.4391666072498,1.00288560920699e-60,2026,California State University Monterey Bay,CSUM-40.png,monterey-bay,-9042.325098680885
1009,Jada Seto,Skipper,25,-3.12495198849638,0.935646957737125,-6.74415476529115,1.5392040534984198e-11,2025,SUNY Stony Brook,SBU-40.png,stony-brook,-9056.844850204136
1010,Gillian Cate,Skipper,25,-3.962290749868699,0.417789129246462,-17.1078808654422,1.29630590903456e-65,2025,Arizona State University,ASU-40.png,arizona-state,-9177.948887476785
1011,Charlotte McIlnay,Skipper,27,-3.8573044966944496,0.551457123118875,-12.7707125388476,2.38956888999626e-37,2027,Saint Mary's College,stmc-40.png,st-marys-college,-9368.980362745524
1012,Kevin McGann,Skipper,25,-4.012892851859149,0.45059009258282,-15.9748047515997,1.91452936260618e-57,2025,Gonzaga University,ZAGS-40.png,gonzaga,-9377.555981466758
1013,Mark Carella,Skipper,27,-3.5388972407899097,0.76847645307216,-8.74990133278051,2.13539370352026e-18,2027,University of Texas,UT-40.png,texas,-9383.2238407963
1014,Erica Stavnem,Skipper,28,-3.3119062397885,0.925200393914134,-7.02237286395719,2.18131465957117e-12,2028,Western Washington University,WWU-40.png,western-washington,-9399.413661319402
1015,James Nave,Skipper,27,-3.99304740336684,0.496074509035291,-14.4700910302424,1.87224224505354e-47,2027,College of Coastal Georgia,ccga-40.png,college-of-coastal-georgia,-9474.318333839554
1016,Morgan Melo,Skipper,27,-3.498826871569209,0.849775791611134,-7.86563095549385,3.67241701769093e-15,2027,University of New Hampshire,UNH-40.png,new-hampshire,-9546.98111797182
1017,Robert Riecker,Skipper,26,-3.80896869606114,0.704572498617282,-9.92682032004337,3.1824208339024e-23,2026,Virginia Tech,VT-40.png,virginia-tech,-9731.654887974126
1018,Tiegan Witte,Skipper,24,-4.28034746335964,0.421399773122541,-17.7160592854551,3.15236877957535e-70,2024,Miami University,MUO-40.png,miami-university,-9824.894246086904
1019,Nicholas Skarbek-Borowski,Skipper,27,-3.62020184362548,0.908266459523368,-7.49273263636023,6.74542212561689e-14,2027,Davidson College,DAV-40.png,davidson,-9965.203065821064
1020,Joseph Bitterman,Skipper,25,-4.07385522148088,0.610740714627489,-11.8856512228189,1.40535456459265e-32,2025,Monmouth University,MON-40.png,monmouth,-9979.932586844227
1021,Ella Kilgore,Skipper,25,-3.7335136713233097,0.887333905298766,-7.79718833030548,6.33017335348888e-15,2025,Villanova University,VIL-40.png,villanova,-10129.029058542917
1022,Leo Schumwinger,Skipper,28,-3.97903155106338,0.740280963775228,-9.67771400561812,3.75007071633148e-22,2028,St. John's College,SJC-40.png,st-john,-10178.905993452445
1023,Kyle Morrison,Skipper,28,-4.18318456047359,0.680480518552797,-10.8282019245765,2.53075967175346e-27,2028,Virginia Tech,VT-40.png,virginia-tech,-10407.810676605572
1024,Natalie Glover,Skipper,25,-3.81792367002904,0.952525970264896,-7.35215604487729,1.95034921112741e-13,2025,Hope College,HOP-40.png,hope,-10493.425250852768
1025,Tyson Hammer,Skipper,25,-4.02303538092966,0.889313519627535,-8.1053881696359,5.25773838466516e-16,2025,St. John's College,SJC-40.png,st-john,-10714.011320741925
1026,Andoni Christou,Skipper,27,-4.285953407235059,0.733592330336598,-10.1843339937369,2.32949505026514e-24,2027,University of Notre Dame,ND-40.png,notre-dame,-10772.683805479912
1027,Sophia Herrada,Skipper,24,-4.08595092200734,0.884369276375399,-8.22184467100086,2.0039662902178886e-16,2024,University of Texas,UT-40.png,texas,-10825.009673140878
1028,AUSTIN SJAARDA,Skipper,27,-4.727329112975889,0.562001757095353,-14.0791819833937,5.099666791585201e-45,2027,Michigan State University,MSU-40.png,michigan-state,-11140.663497237838
1029,Edward Lucas Brady,Skipper,27,-4.361911271497579,0.875267389703881,-8.62263036465637,6.543340463800849e-18,2027,The Citadel,CIT-40.png,citadel,-11349.6247121068
1030,Brooke Hopwood,Skipper,28,-4.89458088772062,0.521709389063587,-15.4871216758808,4.23845696961525e-54,2028,Cal Poly University S.L.O.,SLO-40.png,cal-poly,-11354.289942632
1031,Reagan Bottomley,Skipper,26,-4.789565332749881,0.694283436753961,-11.4863192908527,1.5455786553280898e-30,2026,St. John's College,SJC-40.png,st-john,-11661.980975761644
1032,Paul Munsell,Skipper,27,-4.7496867097453705,0.723618478814476,-10.965561054911,5.59524331894842e-28,2027,Cal Poly University S.L.O.,SLO-40.png,cal-poly,-11670.228855934169
1033,Megan Miller,Skipper,26,-4.72905340054597,0.856600190131348,-9.23914025689049,2.4848573242068902e-20,2026,University of North Carolina,UNC-40.png,north-carolina,-12027.907371485984
1034,Yunwen Xu,Skipper,27,-4.6546716908452,0.907097996072506,-8.64280113609155,5.4851343778737295e-18,2027,Amherst College,AMH-40.png,amherst,-12030.637369907918
1035,William Adams,Skipper,27,-4.701504562310509,0.897428990758635,-8.78810529153974,1.52103384037974e-18,2027,University of Georgia,GA-40.png,georgia,-12095.296096896924
1036,William Adams,Skipper,27,-4.701504562310509,0.897428990758635,-8.78810529153974,1.52103384037974e-18,2027,University of Georgia,GA-40.png,georgia,-12095.296096896924
1037,Claire DeVoogd,Skipper,26,-5.164705337889791,0.598328171675673,-13.9553870824129,2.9171362919528203e-44,2026,Saginaw Valley State University,SVSU-40.png,saginaw-valley,-12124.395190806603
1038,Luiza Wernz Muller,Skipper,25,-4.914414524709441,0.866265948416807,-9.3500274825173,8.76249547716662e-21,2025,Saginaw Valley State University,SVSU-40.png,saginaw-valley,-12427.626894669304
1039,Cooper Avery,Skipper,27,-5.13070760423809,0.753149003752946,-11.0415116569982,2.40945067619959e-28,2027,University of Toledo,TOL-40.png,toledo,-12520.862219735016
1040,Piper Luke,Skipper,26,-5.596490629845309,0.532920487017094,-16.478417970297,5.24391826117996e-61,2026,Saginaw Valley State University,SVSU-40.png,saginaw-valley,-12791.742720741902
1041,Jacob Nasser,Skipper,26,-5.16958288557203,0.830435135718547,-10.0607241027917,8.23901048691766e-24,2026,Embry-Riddle University,EMB-40.png,embry-riddle,-12830.4711782997
1042,Adam Bryan,Skipper,26,-5.982267828627171,0.515102331786375,-17.7973640635464,7.40742978293151e-71,2026,Saginaw Valley State University,SVSU-40.png,saginaw-valley,-13509.842652613466
1043,Cheyenne Fair,Skipper,25,-5.56670439397767,0.972298383703154,-9.00124945266419,2.23163253046309e-19,2025,Monmouth University,MON-40.png,monmouth,-14050.303939064801
